datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-04T21:33:00.507Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T21:48:00.973Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T22:03:00.520Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T22:18:00.607Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T22:33:00.545Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T22:48:02.876Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T23:03:00.735Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T23:18:00.982Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T23:33:04.108Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-04T23:48:00.499Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T00:04:00.562Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T00:18:01.108Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T00:33:00.615Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T00:48:00.641Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T01:03:00.668Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T01:18:01.011Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T01:33:00.477Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T01:48:01.200Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T02:03:00.810Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T02:18:00.761Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T02:33:00.455Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T02:48:01.138Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T03:03:00.912Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T03:18:01.579Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T03:33:00.473Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T03:48:00.556Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T04:03:00.807Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T04:18:00.637Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T04:33:00.596Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T04:48:00.734Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T05:03:00.533Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T05:18:00.560Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T05:33:01.994Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T05:48:00.953Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T06:03:00.483Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T06:18:00.778Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T06:33:00.505Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T06:48:00.727Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T07:03:00.982Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T07:18:00.673Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T07:33:00.471Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T07:48:01.102Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T08:03:00.469Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T08:18:01.471Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T08:33:03.238Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T08:48:03.528Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T09:03:01.159Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T09:18:00.682Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T09:33:00.624Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T09:48:01.163Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T10:03:00.537Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T10:18:00.624Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T10:33:00.971Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T10:48:00.949Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T11:03:00.648Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T11:18:04.231Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T11:33:00.717Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T11:48:00.548Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T12:03:00.538Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T12:18:01.129Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T12:33:00.504Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T12:48:00.862Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T13:04:00.890Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T13:18:00.596Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T13:33:00.586Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T13:48:00.885Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T14:03:00.695Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T14:18:01.302Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T14:33:00.592Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T14:48:01.103Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T15:03:00.594Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T15:18:01.356Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T15:33:02.127Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T15:48:02.365Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T16:03:00.748Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T16:17:44.406Z,0,0,0,0,0,0,0,0,"Work in progress","no",0,"no","no","no","15201","no","2020-03-15","1"
2020-02-05T16:33:00.613Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T16:48:01.520Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T17:03:00.462Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T17:18:00.525Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T17:33:00.816Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T17:48:00.738Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T18:03:00.525Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T18:18:00.568Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T18:33:00.518Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T18:48:00.641Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T19:03:00.603Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T19:18:00.602Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T19:33:00.637Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T19:48:00.451Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T20:03:00.606Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T20:18:01.377Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T20:33:00.527Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T20:48:00.562Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T21:03:00.537Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T21:18:00.811Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T21:33:00.718Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T21:48:00.985Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T22:03:00.915Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T22:18:00.586Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T22:33:00.505Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T22:48:00.535Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T23:03:00.534Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T23:18:00.908Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T23:33:01.027Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-05T23:48:01.294Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T00:05:01.350Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T00:18:01.027Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T00:33:00.522Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T00:48:01.512Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T01:03:00.559Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T01:18:00.981Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T01:33:00.752Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T01:48:00.547Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T02:03:00.933Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T02:18:00.668Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T02:33:00.730Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T02:48:00.605Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T03:03:00.476Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T03:18:01.042Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T03:33:00.829Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T03:48:00.567Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T04:03:00.498Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
2020-02-06T04:18:00.560Z,0,null,0,null,0,0,null,0,"Work in progress","no",null,"no",null,"no","15201",null,null,null
