datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-01-24T03:47:00.885Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T04:02:00.579Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T04:17:00.570Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T04:32:00.581Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T04:47:00.476Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T05:02:00.718Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T05:17:00.537Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T05:32:01.008Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T05:47:00.559Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T06:02:05.850Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T06:17:00.628Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T06:32:00.915Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T06:47:01.226Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T07:02:01.049Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T07:17:00.635Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T07:32:00.690Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T07:47:00.545Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T08:02:02.236Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T08:17:00.955Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T08:32:00.697Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T08:47:00.548Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T09:02:03.907Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T09:17:00.554Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T09:32:04.237Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T09:47:00.696Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T09:59:00.504Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T10:02:00.802Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T10:07:00.682Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T10:17:02.193Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T10:33:00.613Z,1,0,0,0,1,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T10:47:00.551Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T11:02:00.677Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T11:15:00.731Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T11:32:00.591Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T11:47:00.666Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T12:02:05.280Z,1,0,0,0,1,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T12:17:00.963Z,0,0,0,0,2,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T12:32:00.730Z,0,0,0,0,2,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T12:47:00.617Z,0,0,0,0,2,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T13:02:00.615Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T13:17:00.486Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T13:32:00.777Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T13:47:00.520Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T14:02:00.999Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T14:17:01.065Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T14:32:00.640Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T14:47:00.683Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T15:03:00.558Z,0,0,0,0,2,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T15:17:01.268Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T15:32:00.971Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T15:47:01.246Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T16:03:00.465Z,1,0,0,0,2,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T16:17:00.635Z,2,0,0,0,2,37,0,30,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T16:32:01.890Z,2,0,0,0,2,37,0,30,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T16:47:00.581Z,2,0,0,0,2,37,0,30,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T17:03:01.008Z,2,0,0,0,2,37,0,30,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T17:17:00.582Z,0,0,0,0,2,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T17:32:01.081Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T17:47:00.524Z,0,0,0,0,1,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T18:03:00.587Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T18:17:00.489Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T18:33:01.013Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T18:47:00.547Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T19:03:00.718Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T19:17:00.640Z,2,0,0,0,0,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T19:32:00.531Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T19:47:00.766Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T20:02:01.209Z,2,0,0,0,1,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T20:17:00.615Z,2,0,0,0,1,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T20:32:00.738Z,2,0,0,0,1,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
