datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-19T23:05:01.136Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-19T23:18:00.669Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-19T23:34:00.941Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-19T23:48:00.667Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T00:08:00.833Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T00:19:00.713Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T00:33:00.475Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T00:49:00.439Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T01:05:00.494Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T01:19:01.168Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T01:33:00.491Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T01:49:00.558Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T02:05:00.758Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T02:18:00.959Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T02:34:00.651Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T02:49:00.714Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T03:05:02.625Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T03:18:02.055Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T03:34:01.902Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T03:49:00.865Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T04:05:01.365Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T04:19:00.867Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T04:34:01.394Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T04:49:00.701Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T05:05:01.256Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T05:19:00.543Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T05:33:00.553Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T05:49:00.568Z,10,null,0,null,3,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T06:05:02.488Z,10,null,0,null,3,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T06:19:00.590Z,10,null,0,null,3,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T06:33:00.973Z,10,null,0,null,3,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T06:49:00.880Z,11,null,0,null,2,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T07:05:02.844Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T07:18:00.989Z,10,null,0,null,6,24,null,8,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T07:34:00.681Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T07:49:00.956Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T08:05:01.120Z,13,null,0,null,6,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T08:19:00.810Z,15,null,0,null,8,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T08:33:00.848Z,15,null,0,null,8,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T08:49:00.960Z,15,null,0,null,6,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T09:05:01.767Z,16,null,0,null,6,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T09:19:00.529Z,17,null,0,null,6,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T09:33:00.655Z,17,null,0,null,6,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T09:49:01.203Z,16,null,0,null,6,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T10:05:00.758Z,16,null,0,null,6,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T10:18:01.539Z,16,null,0,null,6,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
